Sequence+H1A1:H1,Source,Feature,Start,End,Score,Strand,Frame,Attributes,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,24792,25730,.,+,0,ID=cds-pgaptmp_000615;Parent=gene-pgaptmp_000615;Name=extdb:pgaptmp_000615;Ontology_term=GO:0009401,GO:0004674,GO:0016791;gbkey=CDS;gene=hprK;go_function=protein serine/threonine kinase activity|0004674||IEA,phosphatase activity|0016791||IEA;go_process=phosphoenolpyruvate-dependent sugar phosphotransferase system|0009401||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325409.1;locus_tag=pgaptmp_000615;product=HPr(Ser) kinase/phosphatase;protein_id=extdb:pgaptmp_000615;transl_table=4,,,,,
Contig_58_117.017,.,gene,25720,26889,.,+,.,ID=gene-pgaptmp_000616;Name=lgt;gbkey=Gene;gene=lgt;gene_biotype=protein_coding;locus_tag=pgaptmp_000616,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,25720,26889,.,+,0,ID=cds-pgaptmp_000616;Parent=gene-pgaptmp_000616;Name=extdb:pgaptmp_000616;Ontology_term=GO:0009249,GO:0008961,GO:0016021;gbkey=CDS;gene=lgt;go_component=integral component of membrane|0016021||IEA;go_function=phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity|0008961||IEA;go_process=protein lipoylation|0009249||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874581.1;locus_tag=pgaptmp_000616;product=prolipoprotein diacylglyceryl transferase;protein_id=extdb:pgaptmp_000616;transl_table=4,,,,,,
Contig_58_117.017,.,gene,26918,27337,.,+,.,ID=gene-pgaptmp_000617;Name=rpsL;gbkey=Gene;gene=rpsL;gene_biotype=protein_coding;locus_tag=pgaptmp_000617,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,26918,27337,.,+,0,ID=cds-pgaptmp_000617;Parent=gene-pgaptmp_000617;Name=extdb:pgaptmp_000617;Ontology_term=GO:0006412,GO:0003735,GO:0000314,GO:0022627;gbkey=CDS;gene=rpsL;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874582.1;locus_tag=pgaptmp_000617;product=30S ribosomal protein S12;protein_id=extdb:pgaptmp_000617;transl_table=4,,,,
Contig_58_117.017,.,gene,27391,27858,.,+,.,ID=gene-pgaptmp_000618;Name=rpsG;gbkey=Gene;gene=rpsG;gene_biotype=protein_coding;locus_tag=pgaptmp_000618,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,27391,27858,.,+,0,ID=cds-pgaptmp_000618;Parent=gene-pgaptmp_000618;Name=extdb:pgaptmp_000618;Ontology_term=GO:0006412,GO:0003735,GO:0000314,GO:0022627;gbkey=CDS;gene=rpsG;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004026103.1;locus_tag=pgaptmp_000618;product=30S ribosomal protein S7;protein_id=extdb:pgaptmp_000618;transl_table=4,,,,
Contig_58_117.017,.,gene,27881,29947,.,+,.,ID=gene-pgaptmp_000619;Name=fusA;gbkey=Gene;gene=fusA;gene_biotype=protein_coding;locus_tag=pgaptmp_000619,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,27881,29947,.,+,0,ID=cds-pgaptmp_000619;Parent=gene-pgaptmp_000619;Name=extdb:pgaptmp_000619;Ontology_term=GO:0006414,GO:0003746;gbkey=CDS;gene=fusA;go_function=translation elongation factor activity|0003746||IEA;go_process=translational elongation|0006414||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874584.1;locus_tag=pgaptmp_000619;product=elongation factor G;protein_id=extdb:pgaptmp_000619;transl_table=4,,,,,,,
Contig_58_117.017,.,gene,30004,30651,.,+,.,ID=gene-pgaptmp_000620;Name=rpsF;gbkey=Gene;gene=rpsF;gene_biotype=protein_coding;locus_tag=pgaptmp_000620,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,30004,30651,.,+,0,ID=cds-pgaptmp_000620;Parent=gene-pgaptmp_000620;Name=extdb:pgaptmp_000620;Ontology_term=GO:0006412,GO:0003735,GO:0000314,GO:0022627;gbkey=CDS;gene=rpsF;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874585.1;locus_tag=pgaptmp_000620;product=30S ribosomal protein S6;protein_id=extdb:pgaptmp_000620;transl_table=4,,,,
Contig_58_117.017,.,gene,30651,31151,.,+,.,ID=gene-pgaptmp_000621;Name=pgaptmp_000621;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000621,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,30651,31151,.,+,0,ID=cds-pgaptmp_000621;Parent=gene-pgaptmp_000621;Name=extdb:pgaptmp_000621;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874586.1;locus_tag=pgaptmp_000621;product=single-stranded DNA-binding protein;protein_id=extdb:pgaptmp_000621;transl_table=4,,,,,,,,
Contig_58_117.017,.,gene,31141,31455,.,+,.,ID=gene-pgaptmp_000622;Name=rpsR;gbkey=Gene;gene=rpsR;gene_biotype=protein_coding;locus_tag=pgaptmp_000622,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,31141,31455,.,+,0,ID=cds-pgaptmp_000622;Parent=gene-pgaptmp_000622;Name=extdb:pgaptmp_000622;Ontology_term=GO:0006412,GO:0003735,GO:0000314,GO:0022627;gbkey=CDS;gene=rpsR;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874587.1;locus_tag=pgaptmp_000622;product=30S ribosomal protein S18;protein_id=extdb:pgaptmp_000622;transl_table=4,,,,
Contig_58_117.017,.,gene,31458,31907,.,+,.,ID=gene-pgaptmp_000623;Name=rplI;gbkey=Gene;gene=rplI;gene_biotype=protein_coding;locus_tag=pgaptmp_000623,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,31458,31907,.,+,0,ID=cds-pgaptmp_000623;Parent=gene-pgaptmp_000623;Name=extdb:pgaptmp_000623;Ontology_term=GO:0006412,GO:0003735,GO:0000311,GO:0022625;gbkey=CDS;gene=rplI;go_component=plastid large ribosomal subunit|0000311||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874588.1;locus_tag=pgaptmp_000623;product=50S ribosomal protein L9;protein_id=extdb:pgaptmp_000623;transl_table=4,,,,
Contig_58_117.017,.,gene,31894,33315,.,+,.,ID=gene-pgaptmp_000624;Name=pgaptmp_000624;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000624,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,31894,33315,.,+,0,ID=cds-pgaptmp_000624;Parent=gene-pgaptmp_000624;Name=extdb:pgaptmp_000624;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532949.1;locus_tag=pgaptmp_000624;product=replicative DNA helicase;protein_id=extdb:pgaptmp_000624;transl_table=4,,,,,,,,
Contig_58_117.017,.,gene,33319,34683,.,+,.,ID=gene-pgaptmp_000625;Name=pgaptmp_000625;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000625,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,33319,34683,.,+,0,ID=cds-pgaptmp_000625;Parent=gene-pgaptmp_000625;Name=extdb:pgaptmp_000625;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874590.1;locus_tag=pgaptmp_000625;product=hypothetical protein;protein_id=extdb:pgaptmp_000625;transl_table=4,,,,,,,,
Contig_58_117.017,.,gene,34763,36664,.,+,.,ID=gene-pgaptmp_000626;Name=pgaptmp_000626;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000626,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,34763,36664,.,+,0,ID=cds-pgaptmp_000626;Parent=gene-pgaptmp_000626;Name=extdb:pgaptmp_000626;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574914.1;locus_tag=pgaptmp_000626;product=DUF237 domain-containing protein;protein_id=extdb:pgaptmp_000626;transl_table=4,,,,,,,,
Contig_58_117.017,.,gene,36689,37411,.,+,.,ID=gene-pgaptmp_000627;Name=ung;gbkey=Gene;gene=ung;gene_biotype=protein_coding;locus_tag=pgaptmp_000627,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,36689,37411,.,+,0,ID=cds-pgaptmp_000627;Parent=gene-pgaptmp_000627;Name=extdb:pgaptmp_000627;Ontology_term=GO:0006284,GO:0004844,GO:0005737;gbkey=CDS;gene=ung;go_component=cytoplasm|0005737||IEA;go_function=uracil DNA N-glycosylase activity|0004844||IEA;go_process=base-excision repair|0006284||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874592.1;locus_tag=pgaptmp_000627;product=uracil-DNA glycosylase;protein_id=extdb:pgaptmp_000627;transl_table=4,,,,,,
Contig_58_117.017,.,gene,37609,39048,.,+,.,ID=gene-pgaptmp_000628;Name=gatC;gbkey=Gene;gene=gatC;gene_biotype=protein_coding;locus_tag=pgaptmp_000628,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,37609,39048,.,+,0,ID=cds-pgaptmp_000628;Parent=gene-pgaptmp_000628;Name=extdb:pgaptmp_000628;Ontology_term=GO:0006424,GO:0050567,GO:0030956;gbkey=CDS;gene=gatC;go_component=glutamyl-tRNA(Gln) amidotransferase complex|0030956||IEA;go_function=glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity|0050567||IEA;go_process=glutamyl-tRNA aminoacylation|0006424||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874593.1;locus_tag=pgaptmp_000628;product=Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC;protein_id=extdb:pgaptmp_000628;transl_table=4,,,,,,
Contig_58_117.017,.,gene,39051,40487,.,+,.,ID=gene-pgaptmp_000629;Name=gatA;gbkey=Gene;gene=gatA;gene_biotype=protein_coding;locus_tag=pgaptmp_000629,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,39051,40487,.,+,0,ID=cds-pgaptmp_000629;Parent=gene-pgaptmp_000629;Name=extdb:pgaptmp_000629;Ontology_term=GO:0006424,GO:0050567,GO:0030956;gbkey=CDS;gene=gatA;go_component=glutamyl-tRNA(Gln) amidotransferase complex|0030956||IEA;go_function=glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity|0050567||IEA;go_process=glutamyl-tRNA aminoacylation|0006424||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874594.1;locus_tag=pgaptmp_000629;product=Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA;protein_id=extdb:pgaptmp_000629;transl_table=4,,,,,,
Contig_58_117.017,.,gene,40480,41913,.,+,.,ID=gene-pgaptmp_000630;Name=gatB;gbkey=Gene;gene=gatB;gene_biotype=protein_coding;locus_tag=pgaptmp_000630,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,40480,41913,.,+,0,ID=cds-pgaptmp_000630;Parent=gene-pgaptmp_000630;Name=extdb:pgaptmp_000630;Ontology_term=GO:0006424,GO:0050567,GO:0030956;gbkey=CDS;gene=gatB;go_component=glutamyl-tRNA(Gln) amidotransferase complex|0030956||IEA;go_function=glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity|0050567||IEA;go_process=glutamyl-tRNA aminoacylation|0006424||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885658.1;locus_tag=pgaptmp_000630;product=Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB;protein_id=extdb:pgaptmp_000630;transl_table=4,,,,,,
Contig_58_117.017,.,gene,41888,42556,.,+,.,ID=gene-pgaptmp_000631;Name=pgaptmp_000631;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000631,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,41888,42556,.,+,0,ID=cds-pgaptmp_000631;Parent=gene-pgaptmp_000631;Name=extdb:pgaptmp_000631;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874596.1;locus_tag=pgaptmp_000631;product=GntR family transcriptional regulator;protein_id=extdb:pgaptmp_000631;transl_table=4,,,,,,,,
Contig_58_117.017,.,gene,42549,43496,.,+,.,ID=gene-pgaptmp_000632;Name=trxB;gbkey=Gene;gene=trxB;gene_biotype=protein_coding;locus_tag=pgaptmp_000632,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,42549,43496,.,+,0,ID=cds-pgaptmp_000632;Parent=gene-pgaptmp_000632;Name=extdb:pgaptmp_000632;Ontology_term=GO:0004791;gbkey=CDS;gene=trxB;go_function=thioredoxin-disulfide reductase activity|0004791||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325415.1;locus_tag=pgaptmp_000632;product=thioredoxin-disulfide reductase;protein_id=extdb:pgaptmp_000632;transl_table=4,,,,,,,,
Contig_58_117.017,.,gene,43486,44328,.,+,.,ID=gene-pgaptmp_000633;Name=whiA;gbkey=Gene;gene=whiA;gene_biotype=protein_coding;locus_tag=pgaptmp_000633,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,43486,44328,.,+,0,ID=cds-pgaptmp_000633;Parent=gene-pgaptmp_000633;Name=extdb:pgaptmp_000633;Ontology_term=GO:0043937,GO:0003677;gbkey=CDS;gene=whiA;go_function=DNA binding|0003677||IEA;go_process=regulation of sporulation|0043937||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874598.1;locus_tag=pgaptmp_000633;product=DNA-binding protein WhiA;protein_id=extdb:pgaptmp_000633;transl_table=4,,,,,,,
Contig_58_117.017,.,gene,44361,44591,.,+,.,ID=gene-pgaptmp_000634;Name=secG;gbkey=Gene;gene=secG;gene_biotype=protein_coding;locus_tag=pgaptmp_000634,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,44361,44591,.,+,0,ID=cds-pgaptmp_000634;Parent=gene-pgaptmp_000634;Name=extdb:pgaptmp_000634;Ontology_term=GO:0043952,GO:0015450,GO:0005887;gbkey=CDS;gene=secG;go_component=integral component of plasma membrane|0005887||IEA;go_function=protein-transporting ATPase activity|0015450||IEA;go_process=protein transport by the Sec complex|0043952||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874599.1;locus_tag=pgaptmp_000634;product=preprotein translocase subunit SecG;protein_id=extdb:pgaptmp_000634;transl_table=4,,,,,,
Contig_58_117.017,.,gene,44602,46782,.,+,.,ID=gene-pgaptmp_000635;Name=rnr;gbkey=Gene;gene=rnr;gene_biotype=protein_coding;locus_tag=pgaptmp_000635,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,44602,46782,.,+,0,ID=cds-pgaptmp_000635;Parent=gene-pgaptmp_000635;Name=extdb:pgaptmp_000635;Ontology_term=GO:0006401,GO:0008997;gbkey=CDS;gene=rnr;go_function=ribonuclease R activity|0008997||IEA;go_process=RNA catabolic process|0006401||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874600.1;locus_tag=pgaptmp_000635;product=ribonuclease R;protein_id=extdb:pgaptmp_000635;transl_table=4,,,,,,,
Contig_58_117.017,.,gene,46782,47390,.,+,.,ID=gene-pgaptmp_000636;Name=cdaM;gbkey=Gene;gene=cdaM;gene_biotype=protein_coding;locus_tag=pgaptmp_000636,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,46782,47390,.,+,0,ID=cds-pgaptmp_000636;Parent=gene-pgaptmp_000636;Name=extdb:pgaptmp_000636;gbkey=CDS;gene=cdaM;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874601.1;locus_tag=pgaptmp_000636;product=diadenylate cyclase CdaM;protein_id=extdb:pgaptmp_000636;transl_table=4,,,,,,,,
Contig_58_117.017,.,gene,47359,47940,.,-,.,ID=gene-pgaptmp_000637;Name=def;gbkey=Gene;gene=def;gene_biotype=protein_coding;locus_tag=pgaptmp_000637,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,47359,47940,.,-,0,ID=cds-pgaptmp_000637;Parent=gene-pgaptmp_000637;Name=extdb:pgaptmp_000637;Ontology_term=GO:0006464,GO:0042586;gbkey=CDS;gene=def;go_function=peptide deformylase activity|0042586||IEA;go_process=cellular protein modification process|0006464||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874602.1;locus_tag=pgaptmp_000637;product=peptide deformylase;protein_id=extdb:pgaptmp_000637;transl_table=4,,,,,,,
Contig_58_117.017,.,gene,47831,48550,.,+,.,ID=gene-pgaptmp_000638;Name=gmk;gbkey=Gene;gene=gmk;gene_biotype=protein_coding;locus_tag=pgaptmp_000638,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,47831,48550,.,+,0,ID=cds-pgaptmp_000638;Parent=gene-pgaptmp_000638;Name=extdb:pgaptmp_000638;Ontology_term=GO:0015949,GO:0004385;gbkey=CDS;gene=gmk;go_function=guanylate kinase activity|0004385||IEA;go_process=nucleobase-containing small molecule interconversion|0015949||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874603.1;locus_tag=pgaptmp_000638;product=guanylate kinase;protein_id=extdb:pgaptmp_000638;transl_table=4,,,,,,,
Contig_58_117.017,.,gene,48550,49329,.,+,.,ID=gene-pgaptmp_000639;Name=pgaptmp_000639;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000639,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,48550,49329,.,+,0,ID=cds-pgaptmp_000639;Parent=gene-pgaptmp_000639;Name=extdb:pgaptmp_000639;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874604.1;locus_tag=pgaptmp_000639;product=serine/threonine-protein phosphatase;protein_id=extdb:pgaptmp_000639;transl_table=4,,,,,,,,
Contig_58_117.017,.,gene,49320,50489,.,+,.,ID=gene-pgaptmp_000640;Name=pgaptmp_000640;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000640,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,49320,50489,.,+,0,ID=cds-pgaptmp_000640;Parent=gene-pgaptmp_000640;Name=extdb:pgaptmp_000640;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325417.1;locus_tag=pgaptmp_000640;product=serine/threonine protein kinase;protein_id=extdb:pgaptmp_000640;transl_table=4,,,,,,,,
Contig_58_117.017,.,gene,50476,51312,.,+,.,ID=gene-pgaptmp_000641;Name=rsgA;gbkey=Gene;gene=rsgA;gene_biotype=protein_coding;locus_tag=pgaptmp_000641,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,50476,51312,.,+,0,ID=cds-pgaptmp_000641;Parent=gene-pgaptmp_000641;Name=extdb:pgaptmp_000641;Ontology_term=GO:0006412,GO:0005525,GO:0043022;gbkey=CDS;gene=rsgA;go_function=GTP binding|0005525||IEA,ribosome binding|0043022||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874606.1;locus_tag=pgaptmp_000641;product=ribosome small subunit-dependent GTPase A;protein_id=extdb:pgaptmp_000641;transl_table=4,,,,,
Contig_58_117.017,.,gene,51334,52626,.,+,.,ID=gene-pgaptmp_000642;Name=pgaptmp_000642;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000642,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,51334,52626,.,+,0,ID=cds-pgaptmp_000642;Parent=gene-pgaptmp_000642;Name=extdb:pgaptmp_000642;Ontology_term=GO:0006096,GO:0004347;gbkey=CDS;go_function=glucose-6-phosphate isomerase activity|0004347||IEA;go_process=glycolytic process|0006096||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325418.1;locus_tag=pgaptmp_000642;product=glucose-6-phosphate isomerase;protein_id=extdb:pgaptmp_000642;transl_table=4,,,,,,,
Contig_58_117.017,.,gene,52604,53251,.,+,.,ID=gene-pgaptmp_000643;Name=pgaptmp_000643;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000643,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,52604,53251,.,+,0,ID=cds-pgaptmp_000643;Parent=gene-pgaptmp_000643;Name=extdb:pgaptmp_000643;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874608.1;locus_tag=pgaptmp_000643;product=ribulose-phosphate 3-epimerase;protein_id=extdb:pgaptmp_000643;transl_table=4,,,,,,,,
Contig_58_117.017,.,gene,53258,54625,.,+,.,ID=gene-pgaptmp_000644;Name=asnS;gbkey=Gene;gene=asnS;gene_biotype=protein_coding;locus_tag=pgaptmp_000644,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,53258,54625,.,+,0,ID=cds-pgaptmp_000644;Parent=gene-pgaptmp_000644;Name=extdb:pgaptmp_000644;Ontology_term=GO:0006421,GO:0004816;gbkey=CDS;gene=asnS;go_function=asparagine-tRNA ligase activity|0004816||IEA;go_process=asparaginyl-tRNA aminoacylation|0006421||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874609.1;locus_tag=pgaptmp_000644;product=asparagine--tRNA ligase;protein_id=extdb:pgaptmp_000644;transl_table=4,,,,,,,
Contig_58_117.017,.,gene,54582,55265,.,+,.,ID=gene-pgaptmp_000645;Name=pgsA;gbkey=Gene;gene=pgsA;gene_biotype=protein_coding;locus_tag=pgaptmp_000645,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,54582,55265,.,+,0,ID=cds-pgaptmp_000645;Parent=gene-pgaptmp_000645;Name=extdb:pgaptmp_000645;Ontology_term=GO:0008654,GO:0008444;gbkey=CDS;gene=pgsA;go_function=CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity|0008444||IEA;go_process=phospholipid biosynthetic process|0008654||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874610.1;locus_tag=pgaptmp_000645;product=CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase;protein_id=extdb:pgaptmp_000645;transl_table=4,,,,,,,
Contig_58_117.017,.,gene,55287,55760,.,+,.,ID=gene-pgaptmp_000646;Name=pgaptmp_000646;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000646,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,55287,55760,.,+,0,ID=cds-pgaptmp_000646;Parent=gene-pgaptmp_000646;Name=extdb:pgaptmp_000646;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874611.1;locus_tag=pgaptmp_000646;product=CinA family protein;protein_id=extdb:pgaptmp_000646;transl_table=4,,,,,,,,
Contig_58_117.017,.,gene,55786,56541,.,+,.,ID=gene-pgaptmp_000647;Name=pgaptmp_000647;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000647,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,55786,56541,.,+,0,ID=cds-pgaptmp_000647;Parent=gene-pgaptmp_000647;Name=extdb:pgaptmp_000647;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874612.1;locus_tag=pgaptmp_000647;product=2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase;protein_id=extdb:pgaptmp_000647;transl_table=4,,,,,,,,
Contig_58_117.017,.,gene,56534,57205,.,+,.,ID=gene-pgaptmp_000648;Name=pgaptmp_000648;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000648,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,56534,57205,.,+,0,ID=cds-pgaptmp_000648;Parent=gene-pgaptmp_000648;Name=extdb:pgaptmp_000648;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874613.1;locus_tag=pgaptmp_000648;product=hypothetical protein;protein_id=extdb:pgaptmp_000648;transl_table=4,,,,,,,,
Contig_58_117.017,.,gene,57186,58202,.,+,.,ID=gene-pgaptmp_000649;Name=galE;gbkey=Gene;gene=galE;gene_biotype=protein_coding;locus_tag=pgaptmp_000649,,,,,,,,
Contig_58_117.017,Protein Homology,CDS,57186,58202,.,+,0,ID=cds-pgaptmp_000649;Parent=gene-pgaptmp_000649;Name=extdb:pgaptmp_000649;Ontology_term=GO:0006012,GO:0003978;gbkey=CDS;gene=galE;go_function=UDP-glucose 4-epimerase activity|0003978||IEA;go_process=galactose metabolic process|0006012||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574922.1;locus_tag=pgaptmp_000649;product=UDP-glucose 4-epimerase GalE;protein_id=extdb:pgaptmp_000649;transl_table=4,,,,,,,
